BestellID,Bestelldatum,Bestellart,Lieferant,Artikelnummer,Artikelbeschreibung,Menge,Einheit,PreisProEinheit,Bestellstatus,GeplantesLieferdatum,TatsächlichesLieferdatum,AktuellerLagerbestand,Engpass,KritischSeit,Gesamtpreis,Lieferdauer,JahrMonat,Kategorie
2571,2024-03-08,Standardbestellung,Shimano GmbH,SH-RD-M6100,Schaltwerk Deore RD-M6100-SGS,161,Stück,24.24,Geliefert,2024-03-15,2024-03-13,0,True,2024-03-28,3902.64,5,2024-03,Sonstiges
2572,2023-06-08,Eilbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,138,Stück,129.64,Geliefert,2023-06-18,2023-06-18,10,True,2023-06-18,17890.32,10,2023-06,Sonstiges
2573,2023-11-25,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 203mm,168,Stück,52.13,Offen,2023-12-01,2023-11-30,13,True,2023-12-16,8757.84,5,2023-11,Bremsen
2574,2023-09-19,Standardbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,44,Stück,124.17,Offen,2023-09-26,2023-09-25,236,False,,5463.4800000000005,6,2023-09,Antrieb
2575,2023-10-16,Eilbestellung,Continental AG,CO-RE-SPEED,Fahrradreifen Speed King 2.2,194,Stück,75.43,Teilgeliefert,2023-10-20,2023-10-18,9,True,2023-10-28,14633.420000000002,2,2023-10,Sonstiges
2576,2024-03-30,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT2,Bremshebel MT2,24,Stück,134.43,Offen,2024-04-05,2024-04-03,4,True,2024-04-07,3226.32,4,2024-03,Bremsen
2577,2023-04-18,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT2,Bremshebel MT2,154,Stück,26.43,Geliefert,2023-04-26,2023-04-25,20,True,2023-04-30,4070.22,7,2023-04,Bremsen
2578,2024-02-28,Eilbestellung,SRAM Corporation,SR-CS-PG1210,Kassette PG-1210 Eagle 12-fach,144,Stück,53.68,Teilgeliefert,2024-03-05,2024-03-05,17,True,2024-03-27,7729.92,6,2024-02,Sonstiges
2579,2024-02-26,Eilbestellung,Continental AG,CO-RE-ATTACK,Fahrradreifen Grand Prix Attack III,111,Stück,142.1,Geliefert,2024-02-29,2024-02-27,50,False,,15773.099999999999,1,2024-02,Sonstiges
2580,2023-06-19,Standardbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,122,Stück,85.24,Offen,2023-06-26,2023-06-24,18,True,2023-07-11,10399.279999999999,5,2023-06,Sonstiges
2581,2023-10-23,Eilbestellung,Shimano GmbH,SH-RD-M5100,Schaltwerk Deore RD-M5100-SGS,13,Stück,76.7,Offen,2023-10-29,2023-10-28,144,False,,997.1,5,2023-10,Sonstiges
2582,2024-01-21,Eilbestellung,SRAM Corporation,SR-BB-DUB,Innenlager DUB BSA,184,Stück,67.55,Offen,2024-01-31,2024-01-29,85,False,,12429.199999999999,8,2024-01,Sonstiges
2583,2023-04-24,Standardbestellung,Selle Italia S.r.l.,SI-KI-NEPAL,Fahrradsattel Nepal,14,Stück,55.92,Geliefert,2023-04-29,2023-04-27,13,True,2023-05-06,782.88,3,2023-04,Sonstiges
2584,2023-10-11,Eilbestellung,Continental AG,CO-RE-SPEED,Fahrradreifen Speed King 2.2,31,Stück,108.2,Teilgeliefert,2023-10-16,2023-10-16,20,True,2023-11-10,3354.2000000000003,5,2023-10,Sonstiges
2585,2023-04-26,Eilbestellung,Selle Italia S.r.l.,SI-GR-NEOPRE,Fahrradgriffe Neopren,104,Stück,106.06,Offen,2023-05-03,2023-05-03,9,True,2023-05-21,11030.24,7,2023-04,Sonstiges
2586,2023-04-06,Standardbestellung,Selle Italia S.r.l.,SI-KI-NOVUS,Fahrradsattel Novus Boost,164,Stück,75.7,Offen,2023-04-11,2023-04-10,195,False,,12414.800000000001,4,2023-04,Sonstiges
2587,2023-02-06,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BR-MT5,Hydraulikbremse MT5,174,Stück,19.16,Offen,2023-02-16,2023-02-19,5,True,2023-02-26,3333.84,13,2023-02,Sonstiges
2588,2023-11-11,Standardbestellung,SRAM Corporation,SR-FC-NX1,Kurbelgarnitur NX Eagle,48,Stück,140.11,Geliefert,2023-11-16,2023-11-15,259,False,,6725.280000000001,4,2023-11,Sonstiges
2589,2023-11-03,Eilbestellung,Shimano GmbH,SH-CN-M7100,Kette SLX CN-M7100 12-fach,140,Stück,44.1,Offen,2023-11-09,2023-11-10,20,True,2023-11-18,6174.0,7,2023-11,Antrieb
2590,2023-07-17,Standardbestellung,Continental AG,CO-RE-TERRA,Fahrradreifen Terra Trail 2.3,88,Stück,83.02,Geliefert,2023-07-26,2023-07-29,7,True,2023-08-12,7305.759999999999,12,2023-07,Sonstiges
2591,2023-01-25,Eilbestellung,Continental AG,CO-TU-CITY,Fahrradschlauch City/Tour,65,Stück,53.55,Offen,2023-02-02,2023-02-03,5,True,2023-02-15,3480.75,9,2023-01,Sonstiges
2592,2024-02-05,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-CL,Bremsscheibe Centerlock 180mm,106,Stück,129.17,Offen,2024-02-14,2024-02-13,1,True,2024-02-16,13692.019999999999,8,2024-02,Bremsen
2593,2024-03-04,Eilbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,33,Stück,79.07,Offen,2024-03-13,2024-03-16,11,True,2024-03-27,2609.31,12,2024-03,Sonstiges
2594,2023-11-11,Standardbestellung,Selle Italia S.r.l.,SI-SA-FLITE,Fahrradsattel Flite Boost,194,Stück,56.92,Teilgeliefert,2023-11-20,2023-11-18,19,True,2023-12-10,11042.48,7,2023-11,Sonstiges
2595,2024-03-25,Standardbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,166,Stück,82.77,Teilgeliefert,2024-04-03,2024-04-04,1,True,2024-04-23,13739.82,10,2024-03,Sonstiges
2596,2023-11-24,Standardbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,83,Stück,50.75,Teilgeliefert,2023-12-01,2023-11-29,17,True,2023-12-14,4212.25,5,2023-11,Sonstiges
2597,2023-01-18,Eilbestellung,Shimano GmbH,SH-RD-M6100,Schaltwerk Deore RD-M6100-SGS,42,Stück,88.98,Offen,2023-01-25,2023-01-23,13,True,2023-02-14,3737.1600000000003,5,2023-01,Sonstiges
2598,2023-04-24,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT2,Bremshebel MT2,182,Stück,52.12,Teilgeliefert,2023-04-28,2023-04-29,16,True,2023-05-17,9485.84,5,2023-04,Bremsen
2599,2023-04-05,Eilbestellung,Shimano GmbH,SH-RD-M7100,Schaltwerk SLX RD-M7100-SGS,58,Stück,116.26,Geliefert,2023-04-12,2023-04-12,151,False,,6743.08,7,2023-04,Sonstiges
2600,2023-07-08,Eilbestellung,Continental AG,CO-RE-CONTACT,Fahrradreifen Contact Urban,173,Stück,74.56,Offen,2023-07-14,2023-07-16,14,True,2023-07-16,12898.880000000001,8,2023-07,Sonstiges
2601,2023-01-02,Standardbestellung,Continental AG,CO-TU-LIGHT,Fahrradschlauch Light S42,52,Stück,100.25,Geliefert,2023-01-10,2023-01-11,274,False,,5213.0,9,2023-01,Sonstiges
2602,2023-07-25,Eilbestellung,Shimano GmbH,SH-RD-M8100,Schaltwerk XT RD-M8100-SGS,50,Stück,80.75,Offen,2023-08-02,2023-08-05,200,False,,4037.5,11,2023-07,Sonstiges
2603,2024-02-16,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 180mm,87,Stück,85.16,Teilgeliefert,2024-02-21,2024-02-22,6,True,2024-03-03,7408.92,6,2024-02,Bremsen
2604,2023-09-07,Eilbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,56,Stück,126.37,Teilgeliefert,2023-09-16,2023-09-19,152,False,,7076.72,12,2023-09,Antrieb
2605,2023-08-01,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-HB-MT7,Hydraulikbremse MT7,56,Stück,144.76,Offen,2023-08-05,2023-08-03,289,False,,8106.5599999999995,2,2023-08,Sonstiges
2606,2023-04-09,Standardbestellung,Selle Italia S.r.l.,SI-KI-NEPAL,Fahrradsattel Nepal,57,Stück,16.54,Offen,2023-04-14,2023-04-13,14,True,2023-05-08,942.78,4,2023-04,Sonstiges
2607,2024-02-09,Eilbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,23,Stück,94.77,Teilgeliefert,2024-02-17,2024-02-15,137,False,,2179.71,6,2024-02,Antrieb
2608,2024-01-15,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 180mm,125,Stück,85.7,Geliefert,2024-01-24,2024-01-26,6,True,2024-02-14,10712.5,11,2024-01,Bremsen
2609,2023-06-09,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 180mm,48,Stück,72.04,Teilgeliefert,2023-06-15,2023-06-14,15,True,2023-07-07,3457.92,5,2023-06,Bremsen
2610,2023-10-21,Standardbestellung,Shimano GmbH,SH-FH-M6110,Hinterradnabe Deore FH-M6110,94,Stück,124.77,Geliefert,2023-10-28,2023-10-31,70,False,,11728.38,10,2023-10,Sonstiges
2611,2023-05-12,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 203mm,62,Stück,42.83,Geliefert,2023-05-22,2023-05-23,7,True,2023-05-17,2655.46,11,2023-05,Bremsen
2612,2024-01-04,Eilbestellung,Selle Italia S.r.l.,SI-KI-NOVUS,Fahrradsattel Novus Boost,188,Stück,65.62,Geliefert,2024-01-12,2024-01-12,269,False,,12336.560000000001,8,2024-01,Sonstiges
2613,2023-10-19,Eilbestellung,SRAM Corporation,SR-BB-DUB,Innenlager DUB BSA,37,Stück,68.66,Teilgeliefert,2023-10-28,2023-10-26,226,False,,2540.42,7,2023-10,Sonstiges
2614,2023-08-05,Standardbestellung,SRAM Corporation,SR-FC-NX1,Kurbelgarnitur NX Eagle,157,Stück,17.6,Teilgeliefert,2023-08-14,2023-08-17,94,False,,2763.2000000000003,12,2023-08,Sonstiges
2615,2023-10-09,Standardbestellung,Shimano GmbH,SH-HB-M7110,Vorderradnabe SLX HB-M7110,12,Stück,16.32,Geliefert,2023-10-19,2023-10-18,97,False,,195.84,9,2023-10,Sonstiges
2616,2023-05-31,Standardbestellung,Selle Italia S.r.l.,SI-GR-EPICA,Fahrradgriffe Epica,13,Stück,116.54,Offen,2023-06-08,2023-06-08,2,True,2023-06-22,1515.02,8,2023-05,Sonstiges
2617,2023-08-20,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT5,Bremshebel MT5,13,Stück,20.81,Teilgeliefert,2023-08-28,2023-08-30,243,False,,270.53,10,2023-08,Bremsen
2618,2023-11-30,Eilbestellung,SRAM Corporation,SR-CN-GX12,Kette GX Eagle 12-fach,68,Stück,86.72,Teilgeliefert,2023-12-10,2023-12-13,166,False,,5896.96,13,2023-11,Antrieb
2619,2023-04-08,Standardbestellung,Continental AG,CO-TU-MTB,Fahrradschlauch MTB 26/27.5/29,100,Stück,54.48,Offen,2023-04-17,2023-04-15,129,False,,5448.0,7,2023-04,Sonstiges
2620,2023-09-17,Standardbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,179,Stück,113.61,Teilgeliefert,2023-09-21,2023-09-20,10,True,2023-09-27,20336.19,3,2023-09,Sonstiges
2621,2024-01-03,Standardbestellung,Shimano GmbH,SH-RD-M4120,Schaltwerk Alivio RD-M4120-SGS,184,Stück,147.16,Geliefert,2024-01-10,2024-01-12,287,False,,27077.44,9,2024-01,Sonstiges
2622,2024-01-16,Eilbestellung,SRAM Corporation,SR-FC-SX1,Kurbelgarnitur SX Eagle,50,Stück,75.37,Offen,2024-01-23,2024-01-25,6,True,2024-01-22,3768.5,9,2024-01,Sonstiges
2623,2023-12-30,Standardbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,89,Stück,149.52,Offen,2024-01-09,2024-01-09,15,True,2024-01-24,13307.28,10,2023-12,Sonstiges
2624,2023-01-22,Eilbestellung,Selle Italia S.r.l.,SI-KI-NOVUS,Fahrradsattel Novus Boost,68,Stück,35.77,Teilgeliefert,2023-01-31,2023-01-31,241,False,,2432.36,9,2023-01,Sonstiges
2625,2024-01-22,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 180mm,152,Stück,85.08,Teilgeliefert,2024-02-01,2024-01-30,0,True,2024-01-28,12932.16,8,2024-01,Bremsen
2626,2024-05-11,Eilbestellung,Selle Italia S.r.l.,SI-KI-SLR,Fahrradsattel SLR,18,Stück,86.15,Teilgeliefert,2024-05-15,2024-05-14,91,False,,1550.7,3,2024-05,Sonstiges
2627,2023-06-03,Standardbestellung,Shimano GmbH,SH-CS-M8100,Kassette XT CS-M8100 12-fach,149,Stück,46.01,Geliefert,2023-06-11,2023-06-09,15,True,2023-06-22,6855.49,6,2023-06,Sonstiges
2628,2023-10-25,Standardbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,79,Stück,126.42,Offen,2023-11-04,2023-11-03,5,True,2023-11-15,9987.18,9,2023-10,Sonstiges
2629,2023-01-21,Standardbestellung,Selle Italia S.r.l.,SI-BA-TURBO,Fahrradsattel Turbo,182,Stück,139.43,Geliefert,2023-01-30,2023-02-02,209,False,,25376.260000000002,12,2023-01,Sonstiges
2630,2024-01-26,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT8,Bremshebel MT8,68,Stück,114.09,Offen,2024-01-31,2024-02-02,9,True,2024-02-02,7758.12,7,2024-01,Bremsen
2631,2023-03-13,Eilbestellung,Selle Italia S.r.l.,SI-KI-NOVUS,Fahrradsattel Novus Boost,22,Stück,99.36,Offen,2023-03-19,2023-03-21,60,False,,2185.92,8,2023-03,Sonstiges
2632,2024-03-10,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-C,Bremsscheibe MDR-C 180mm,10,Stück,38.35,Offen,2024-03-16,2024-03-16,19,True,2024-03-23,383.5,6,2024-03,Bremsen
2633,2023-05-30,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 180mm,74,Stück,108.66,Geliefert,2023-06-05,2023-06-03,10,True,2023-06-26,8040.84,4,2023-05,Bremsen
2634,2023-06-14,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BR-MT5,Hydraulikbremse MT5,174,Stück,68.61,Geliefert,2023-06-19,2023-06-17,4,True,2023-07-02,11938.14,3,2023-06,Sonstiges
2635,2023-02-24,Eilbestellung,Shimano GmbH,SH-RD-M6100,Schaltwerk Deore RD-M6100-SGS,110,Stück,15.81,Offen,2023-03-06,2023-03-07,12,True,2023-03-21,1739.1000000000001,11,2023-02,Sonstiges
2636,2023-01-01,Eilbestellung,Shimano GmbH,SH-RD-M4120,Schaltwerk Alivio RD-M4120-SGS,142,Stück,43.35,Offen,2023-01-04,2023-01-02,265,False,,6155.7,1,2023-01,Sonstiges
2637,2023-10-31,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT2,Bremshebel MT2,141,Stück,144.95,Geliefert,2023-11-03,2023-11-05,15,True,2023-11-23,20437.949999999997,5,2023-10,Bremsen
2638,2024-02-21,Standardbestellung,Selle Italia S.r.l.,SI-KI-NOVUS,Fahrradsattel Novus Boost,82,Stück,123.11,Geliefert,2024-02-27,2024-02-29,225,False,,10095.02,8,2024-02,Sonstiges
2639,2024-05-05,Eilbestellung,Continental AG,CO-TU-PREM,Fahrradschlauch Presta Ventil,86,Stück,146.04,Offen,2024-05-15,2024-05-15,0,True,2024-05-17,12559.439999999999,10,2024-05,Sonstiges
2640,2023-06-20,Eilbestellung,Shimano GmbH,SH-HB-M6110,Vorderradnabe Deore HB-M6110,160,Stück,134.26,Offen,2023-06-26,2023-06-27,1,True,2023-07-17,21481.6,7,2023-06,Sonstiges
2641,2023-11-13,Eilbestellung,Shimano GmbH,SH-FH-M6110,Hinterradnabe Deore FH-M6110,103,Stück,146.79,Geliefert,2023-11-20,2023-11-23,254,False,,15119.369999999999,10,2023-11,Sonstiges
2642,2023-06-20,Standardbestellung,Continental AG,CO-RE-XKING,Fahrradreifen X-King 2.2,142,Stück,69.56,Teilgeliefert,2023-06-23,2023-06-24,3,True,2023-07-08,9877.52,4,2023-06,Sonstiges
2643,2023-05-20,Standardbestellung,Continental AG,CO-RE-XKING,Fahrradreifen X-King 2.2,154,Stück,35.24,Teilgeliefert,2023-05-29,2023-05-28,16,True,2023-06-02,5426.96,8,2023-05,Sonstiges
2644,2023-07-08,Standardbestellung,Continental AG,CO-TU-S42,Fahrradschlauch S42 Presta Ventil,86,Stück,149.14,Geliefert,2023-07-17,2023-07-19,11,True,2023-08-01,12826.039999999999,11,2023-07,Sonstiges
2645,2024-01-12,Standardbestellung,SRAM Corporation,SR-BB-GXP,Innenlager GXP Team,142,Stück,107.58,Teilgeliefert,2024-01-21,2024-01-24,73,False,,15276.36,12,2024-01,Sonstiges
2646,2023-11-23,Standardbestellung,Continental AG,CO-RE-CROSS,Fahrradreifen Cross King 2.3,200,Stück,103.53,Geliefert,2023-12-03,2023-12-04,3,True,2023-12-12,20706.0,11,2023-11,Sonstiges
2647,2023-01-05,Standardbestellung,SRAM Corporation,SR-BB-DUB-PF,Innenlager DUB Pressfit,158,Stück,135.04,Teilgeliefert,2023-01-12,2023-01-12,192,False,,21336.32,7,2023-01,Sonstiges
2648,2023-09-25,Standardbestellung,SRAM Corporation,SR-FC-NX1,Kurbelgarnitur NX Eagle,140,Stück,63.57,Teilgeliefert,2023-10-05,2023-10-07,158,False,,8899.8,12,2023-09,Sonstiges
2649,2024-04-09,Standardbestellung,Continental AG,CO-TU-CITY,Fahrradschlauch City/Tour,64,Stück,133.06,Geliefert,2024-04-15,2024-04-16,10,True,2024-04-16,8515.84,7,2024-04,Sonstiges
2650,2023-11-12,Eilbestellung,Continental AG,CO-RE-ATTACK,Fahrradreifen Grand Prix Attack III,148,Stück,27.54,Offen,2023-11-22,2023-11-21,111,False,,4075.92,9,2023-11,Sonstiges
2651,2023-07-05,Eilbestellung,Shimano GmbH,SH-FH-M820,Hinterradnabe Saint FH-M820,41,Stück,73.37,Geliefert,2023-07-11,2023-07-11,150,False,,3008.17,6,2023-07,Sonstiges
2652,2024-01-25,Standardbestellung,SRAM Corporation,SR-CN-SX12,Kette SX Eagle 12-fach,116,Stück,43.26,Teilgeliefert,2024-01-30,2024-02-01,11,True,2024-02-06,5018.16,7,2024-01,Antrieb
2653,2024-01-02,Standardbestellung,Shimano GmbH,SH-CS-M8100,Kassette XT CS-M8100 12-fach,124,Stück,48.06,Geliefert,2024-01-12,2024-01-15,17,True,2024-01-26,5959.4400000000005,13,2024-01,Sonstiges
2654,2023-11-16,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-HB-MT7,Hydraulikbremse MT7,88,Stück,100.95,Geliefert,2023-11-22,2023-11-25,271,False,,8883.6,9,2023-11,Sonstiges
2655,2023-10-25,Standardbestellung,Selle Italia S.r.l.,SI-SA-XLR,Fahrradsattel SLR Boost,45,Stück,33.26,Geliefert,2023-10-30,2023-10-31,172,False,,1496.6999999999998,6,2023-10,Sonstiges
2656,2023-05-07,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT8,Bremshebel MT8,18,Stück,16.88,Teilgeliefert,2023-05-13,2023-05-12,10,True,2023-06-01,303.84,5,2023-05,Bremsen
2657,2024-02-26,Eilbestellung,SRAM Corporation,SR-BB-GXP,Innenlager GXP Team,72,Stück,92.03,Geliefert,2024-03-06,2024-03-08,208,False,,6626.16,11,2024-02,Sonstiges
2658,2023-03-29,Eilbestellung,Continental AG,CO-TU-S42,Fahrradschlauch S42 Presta Ventil,49,Stück,57.99,Offen,2023-04-03,2023-04-06,15,True,2023-04-14,2841.51,8,2023-03,Sonstiges
2659,2024-04-23,Eilbestellung,SRAM Corporation,SR-BB-DUB-TR,Innenlager DUB Tretlager,148,Stück,118.41,Teilgeliefert,2024-04-28,2024-04-30,130,False,,17524.68,7,2024-04,Sonstiges
2660,2023-10-07,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT8,Bremshebel MT8,34,Stück,54.03,Teilgeliefert,2023-10-14,2023-10-15,14,True,2023-10-23,1837.02,8,2023-10,Bremsen
2661,2023-05-03,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-RT-CL,Bremsscheibe Centerlock 180mm,125,Stück,118.97,Teilgeliefert,2023-05-13,2023-05-14,15,True,2023-05-31,14871.25,11,2023-05,Bremsen
2662,2023-07-29,Standardbestellung,Shimano GmbH,SH-FH-M820,Hinterradnabe Saint FH-M820,61,Stück,108.1,Teilgeliefert,2023-08-08,2023-08-08,149,False,,6594.099999999999,10,2023-07,Sonstiges
2663,2023-04-02,Standardbestellung,Continental AG,CO-RE-ATTACK,Fahrradreifen Grand Prix Attack III,173,Stück,20.02,Teilgeliefert,2023-04-09,2023-04-08,276,False,,3463.46,6,2023-04,Sonstiges
2664,2023-05-23,Standardbestellung,SRAM Corporation,SR-CS-PG1210,Kassette PG-1210 Eagle 12-fach,88,Stück,10.07,Geliefert,2023-06-01,2023-06-01,17,True,2023-06-14,886.1600000000001,9,2023-05,Sonstiges
2665,2023-08-16,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT7,Bremshebel MT7,47,Stück,128.9,Offen,2023-08-23,2023-08-24,165,False,,6058.3,8,2023-08,Bremsen
2666,2023-02-16,Eilbestellung,Selle Italia S.r.l.,SI-GR-EPICA,Fahrradgriffe Epica,32,Stück,136.61,Geliefert,2023-02-26,2023-02-27,15,True,2023-03-17,4371.52,11,2023-02,Sonstiges
2667,2023-03-28,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT4,Bremshebel MT4,93,Stück,68.63,Geliefert,2023-04-02,2023-03-31,11,True,2023-04-26,6382.589999999999,3,2023-03,Bremsen
2668,2023-04-02,Standardbestellung,Selle Italia S.r.l.,SI-GR-ERGON,Fahrradgriffe Ergon GP1,54,Stück,100.23,Geliefert,2023-04-12,2023-04-13,3,True,2023-04-23,5412.42,11,2023-04,Sonstiges
2669,2024-01-11,Standardbestellung,Shimano GmbH,SH-RD-M4120,Schaltwerk Alivio RD-M4120-SGS,185,Stück,48.95,Offen,2024-01-17,2024-01-16,77,False,,9055.75,5,2024-01,Sonstiges
2670,2023-08-17,Eilbestellung,Shimano GmbH,SH-BR-M820,Bremssattel Saint M820,156,Stück,56.71,Geliefert,2023-08-26,2023-08-26,155,False,,8846.76,9,2023-08,Bremsen
2671,2023-06-10,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT2,Bremshebel MT2,199,Stück,12.34,Offen,2023-06-20,2023-06-21,4,True,2023-07-01,2455.66,11,2023-06,Bremsen
2672,2023-06-29,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT7,Bremshebel MT7,172,Stück,50.49,Geliefert,2023-07-07,2023-07-07,143,False,,8684.28,8,2023-06,Bremsen
2673,2023-02-07,Eilbestellung,Shimano GmbH,SH-RD-M4120,Schaltwerk Alivio RD-M4120-SGS,106,Stück,103.11,Offen,2023-02-15,2023-02-14,293,False,,10929.66,7,2023-02,Sonstiges
2674,2024-01-30,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-BL-MT7,Bremshebel MT7,10,Stück,100.82,Offen,2024-02-06,2024-02-07,265,False,,1008.1999999999999,8,2024-01,Bremsen
2675,2023-04-24,Eilbestellung,Magura Bosch Parts & Services GmbH,MA-BR-MT5,Hydraulikbremse MT5,104,Stück,132.13,Offen,2023-04-28,2023-04-27,17,True,2023-05-18,13741.52,3,2023-04,Sonstiges
2676,2024-02-03,Eilbestellung,Continental AG,CO-TU-RACE,Fahrradschlauch Race 28,42,Stück,97.14,Geliefert,2024-02-06,2024-02-08,11,True,2024-03-01,4079.88,5,2024-02,Sonstiges
2677,2023-06-10,Standardbestellung,Selle Italia S.r.l.,SI-KI-NEPAL,Fahrradsattel Nepal,88,Stück,51.9,Offen,2023-06-13,2023-06-11,7,True,2023-07-09,4567.2,1,2023-06,Sonstiges
2678,2024-02-02,Standardbestellung,Shimano GmbH,SH-HB-M820,Vorderradnabe Saint HB-M820,66,Stück,149.6,Teilgeliefert,2024-02-05,2024-02-06,6,True,2024-02-11,9873.6,4,2024-02,Sonstiges
2679,2024-02-22,Eilbestellung,Continental AG,CO-TU-S42,Fahrradschlauch S42 Presta Ventil,20,Stück,82.6,Teilgeliefert,2024-03-02,2024-03-02,1,True,2024-03-03,1652.0,9,2024-02,Sonstiges
2680,2024-02-02,Eilbestellung,SRAM Corporation,SR-BB-GXP,Innenlager GXP Team,36,Stück,40.47,Offen,2024-02-12,2024-02-12,278,False,,1456.92,10,2024-02,Sonstiges
2681,2023-10-07,Standardbestellung,Selle Italia S.r.l.,SI-GR-NEOPRE,Fahrradgriffe Neopren,157,Stück,100.33,Geliefert,2023-10-11,2023-10-13,2,True,2023-10-22,15751.81,6,2023-10,Sonstiges
2682,2023-02-23,Eilbestellung,Selle Italia S.r.l.,SI-BA-FLITE,Fahrradsattel Flite,103,Stück,72.78,Offen,2023-02-27,2023-02-27,7,True,2023-03-14,7496.34,4,2023-02,Sonstiges
2683,2024-03-13,Standardbestellung,SRAM Corporation,SR-CN-NX12,Kette NX Eagle 12-fach,175,Stück,12.05,Offen,2024-03-22,2024-03-25,104,False,,2108.75,12,2024-03,Antrieb
2684,2024-03-01,Eilbestellung,Shimano GmbH,SH-CN-M7100,Kette SLX CN-M7100 12-fach,103,Stück,123.97,Offen,2024-03-08,2024-03-09,17,True,2024-03-17,12768.91,8,2024-03,Antrieb
2685,2023-09-19,Standardbestellung,SRAM Corporation,SR-BB-DUB-PF,Innenlager DUB Pressfit,32,Stück,19.15,Geliefert,2023-09-24,2023-09-22,218,False,,612.8,3,2023-09,Sonstiges
2686,2023-01-11,Eilbestellung,Shimano GmbH,SH-RD-M5100,Schaltwerk Deore RD-M5100-SGS,23,Stück,73.52,Teilgeliefert,2023-01-14,2023-01-14,123,False,,1690.9599999999998,3,2023-01,Sonstiges
2687,2023-09-26,Standardbestellung,Magura Bosch Parts & Services GmbH,MA-RT-MDR-P,Bremsscheibe MDR-P 180mm,44,Stück,83.82,Teilgeliefert,2023-10-02,2023-10-02,9,True,2023-10-05,3688.08,6,2023-09,Bremsen
2688,2023-07-24,Eilbestellung,Shimano GmbH,SH-RD-M7100,Schaltwerk SLX RD-M7100-SGS,44,Stück,36.05,Teilgeliefert,2023-07-27,2023-07-30,142,False,,1586.1999999999998,6,2023-07,Sonstiges
2689,2023-06-28,Standardbestellung,Shimano GmbH,SH-CS-M8100,Kassette XT CS-M8100 12-fach,63,Stück,32.15,Offen,2023-07-02,2023-07-04,0,True,2023-07-28,2025.4499999999998,6,2023-06,Sonstiges
2690,2024-03-13,Eilbestellung,Continental AG,CO-TU-S42,Fahrradschlauch S42 Presta Ventil,163,Stück,78.48,Offen,2024-03-17,2024-03-15,12,True,2024-03-26,12792.24,2,2024-03,Sonstiges
2691,2023-02-06,Standardbestellung,Shimano GmbH,SH-RD-M4120,Schaltwerk Alivio RD-M4120-SGS,32,Stück,33.25,Teilgeliefert,2023-02-09,2023-02-11,189,False,,1064.0,5,2023-02,Sonstiges
